CustomerID,Name,Email,emailVerified,image,Age,Gender,Location,mobileNumber,CustomerSegment,role,banned,banReason,banExpires,RegistrationDate,updatedAt,BaseProduct,CrossSellProduct,OriginalPrice,Discount%,DiscountedPrice,Strategy
11c03010-a121-4eea-a2a8-759e9628cf66,Michael Fernando,user0741@example.com,True,,75,Male,Anuradhapura,720042733,frequent_shoppers,user,False,,,2024-07-23 00:00:00+00:00,2024-07-23 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
fcc8c450-995b-4a74-a426-5118fedae12c,Michael Burgess,user0772@example.com,True,,44,Male,Colombo,750586096,regular_shoppers,user,False,,,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
f815c81d-0b6e-4943-a820-3cc82203aca8,Buddhika Herath,user0774@example.com,True,,71,Male,Jaffna,754467352,frequent_shoppers,user,False,,,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
acb82ec8-1c53-4e18-81a4-893b096863ab,Andrew Stewart,user0776@example.com,True,,64,Male,Anuradhapura,743179439,frequent_shoppers,user,False,,,2023-09-05 00:00:00+00:00,2023-09-05 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
5afa3158-3827-40e6-808e-c47cb7f61958,Carmen Rajapaksa,user0787@example.com,True,,30,Male,Anuradhapura,728865991,frequent_shoppers,user,False,,,2023-07-17 00:00:00+00:00,2023-07-17 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
12e532e1-5086-4a6b-8ed7-af75b215f530,Chamara Hill,user0792@example.com,True,,30,Male,Kandy,799031467,regular_shoppers,user,False,,,2024-11-06 00:00:00+00:00,2024-11-06 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
8fc39e44-614f-4203-b5e6-26b1eaca9123,Victoria Peterson,user0803@example.com,True,,30,Male,Nuwara Eliya,714201833,regular_shoppers,user,False,,,2023-04-18 00:00:00+00:00,2023-04-18 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
08cb1ae9-493b-4d1a-9633-a65c7767305f,Allison Shaffer,user0808@example.com,True,,60,Male,Gampaha,758147073,,user,False,,,2023-01-19 00:00:00+00:00,2023-01-19 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
516980b4-234e-4e58-b7cd-bafe493f9202,Dilshan Fernando,user0824@example.com,True,,59,Male,Batticaloa,716481098,frequent_shoppers,user,False,,,2024-08-31 00:00:00+00:00,2024-08-31 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
4c144d09-7961-4d12-bab8-10ebf73bffee,Tammy Shaffer,user0831@example.com,True,,68,Male,Kandy,760493924,regular_shoppers,user,False,,,2024-05-18 00:00:00+00:00,2024-05-18 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
bbad5c60-6460-4d13-be90-3e5ed6780479,Allison Garcia,user0833@example.com,True,,53,Female,,774992661,regular_shoppers,user,False,,,2024-04-25 00:00:00+00:00,2024-04-25 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
160c0206-f36d-4bec-8ec1-316144bea7b3,Gabrielle Perera,user0843@example.com,True,,66,Male,Vavuniya,791294547,frequent_shoppers,user,False,,,2025-03-12 00:00:00+00:00,2025-03-12 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
ddc60c99-e260-4733-a657-94c47f3e3c15,Sachini Garcia,user0849@example.com,True,,35,Female,Vavuniya,774826670,rare_shoppers,user,False,,,2024-04-27 00:00:00+00:00,2024-04-27 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
f3fc0bb3-c818-4a62-9277-6d78ce41e989,Shannon De Silva,user0857@example.com,True,,29,Male,Nuwara Eliya,792662979,occasional_shoppers,user,False,,,2024-07-21 00:00:00+00:00,2024-07-21 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
0ea0044f-8a49-4de4-beae-df344fa7e444,Sarah Ray,user0863@example.com,False,,30,Male,Batticaloa,746903354,frequent_shoppers,user,False,,,2024-07-13 00:00:00+00:00,2024-07-13 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
b8b343c6-56e6-4130-a145-2fc1c9f4942a,Monica Garcia,user0866@example.com,True,,25,Female,Jaffna,712238007,regular_shoppers,user,False,,,2024-02-02 00:00:00+00:00,2024-02-02 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
8480a94b-1a11-4d71-9f7f-acfd5daf6ad4,Cristian Nelson,user0886@example.com,True,,44,Male,Jaffna,764287520,frequent_shoppers,user,False,,,2023-07-27 00:00:00+00:00,2023-07-27 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
d5c85e71-0437-4974-927a-4ef2935c7cd2,Thilini Nelson,user0895@example.com,True,,65,Female,Jaffna,782364511,regular_shoppers,user,False,,,2024-09-12 00:00:00+00:00,2024-09-12 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
c8d5668d-4830-4399-a26c-f589631c93b8,Nimal Herath,user0900@example.com,True,,23,Female,Anuradhapura,752323961,regular_shoppers,user,False,,,2024-09-14 00:00:00+00:00,2024-09-14 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
e91cec6b-eeb1-4065-93e2-d77faf705c55,Carmen Rajapaksa,user0901@example.com,True,,27,Male,Kalutara,775868272,occasional_shoppers,user,False,,,2024-08-04 00:00:00+00:00,2024-08-04 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
a48cbb37-07ea-4e96-a2c7-e26b831d4054,Jessica Dissanayake,user0914@example.com,True,,34,Female,Negombo,749086658,frequent_shoppers,user,False,,,2025-01-29 00:00:00+00:00,2025-01-29 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
3057d27d-ebbf-438e-a372-6029045b7f6c,Gabrielle Ray,user0923@example.com,True,,46,Male,Anuradhapura,724968484,regular_shoppers,user,False,,,2023-01-20 00:00:00+00:00,2023-01-20 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
72173ae1-5b5f-4634-a168-1ce1a8387b88,Chamara Gunasekara,user0948@example.com,True,,74,Female,Ratnapura,711244728,,user,False,,,2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
6e0bbef2-1f74-45d7-be0e-29bb0e48a2ec,Gabrielle Dissanayake,user0960@example.com,True,,59,,Jaffna,749689985,regular_shoppers,user,False,,,2023-08-16 00:00:00+00:00,2023-08-16 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
4dfbab5b-2643-4f2c-a8fe-4de7af57095a,Zachary Nelson,user0979@example.com,True,,49,Female,Kurunegala,751678306,regular_shoppers,user,False,,,2023-08-17 00:00:00+00:00,2023-08-17 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
eb063f7a-91a0-4478-bd22-669f7c6060be,Cynthia Wickramasinghe,user0980@example.com,True,,36,Female,Galle,729564306,frequent_shoppers,user,False,,,2025-04-08 00:00:00+00:00,2025-04-08 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
66655c75-7653-477e-a58e-e06870a23184,Nethmi Santos,user0990@example.com,True,,64,Male,Kurunegala,754532115,frequent_shoppers,user,False,,,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00,Raigam Brown Bread,Prima Yogurt,697.09,15,592.5265,Cross-Sell
