id,name,email,emailVerified,image,age,gender,City,mobileNumber,customerSegment,role,banned,banReason,banExpires,createdAt,updatedAt
20f4501c-e489-4da9-83bb-41ba30623355,Jennifer Davis,user0250@example.com,True,,20,Male,Kurunegala,0798817918,regular_shoppers,user,False,,,2023-02-08 00:00:00+00,2023-02-08 00:00:00+00
24ab5dd2-32a9-40ee-80de-dcf057b7cd37,David Santos,user0251@example.com,True,,56,Female,Kalutara,0778559074,occasional_shoppers,user,False,,,2024-01-08 00:00:00+00,2024-01-08 00:00:00+00
4d67796b-c381-4867-ae3b-7e0c217ec2bd,Mark Herrera,user0252@example.com,True,,39,Female,Nuwara Eliya,0777693989,frequent_shoppers,user,False,,,2024-02-19 00:00:00+00,2024-02-19 00:00:00+00
85817188-a06e-4f8e-b4d0-be4d729f8d29,Sunil Garcia,user0253@example.com,False,,56,Male,Kandy,0798502178,regular_shoppers,user,False,,,2023-08-29 00:00:00+00,2023-08-29 00:00:00+00
f6ee1ef7-de04-4145-9bd6-37dfa5aa5c68,Joel Wijesinghe,user0254@example.com,True,,70,,Kalutara,0767573535,regular_shoppers,user,False,,,2023-03-30 00:00:00+00,2023-03-30 00:00:00+00
45af9f43-583d-423f-969b-296660a9d1c4,Tricia Dissanayake,user0255@example.com,True,,67,Female,Jaffna,0721249805,regular_shoppers,user,False,,,2024-04-21 00:00:00+00,2024-04-21 00:00:00+00
4671cb92-52da-44f7-be1e-9a7af5d76ff8,David Jayasinghe,user0256@example.com,True,,44,Male,Colombo,0737570830,frequent_shoppers,user,False,,,2023-01-15 00:00:00+00,2023-01-15 00:00:00+00
df926239-f9d4-4f05-870f-5768a735dfd8,Kumari Dissanayake,user0257@example.com,True,,41,Male,Batticaloa,0763345392,regular_shoppers,user,False,,,2025-01-18 00:00:00+00,2025-01-18 00:00:00+00
554e6f83-aff5-46ba-99f7-826b5994c39d,Buddhika Ray,user0258@example.com,True,,68,Male,Moratuwa,0763436070,regular_shoppers,user,False,,,2024-12-06 00:00:00+00,2024-12-06 00:00:00+00
f59d327d-abc8-44d7-97cd-d75e8b62dd7c,Thilini Davis,user0259@example.com,True,,60,Male,Kurunegala,0792413089,regular_shoppers,user,False,,,2024-11-24 00:00:00+00,2024-11-24 00:00:00+00
f13ac135-d296-4583-ad7c-56a7204e4c7e,Kumari Rajapaksa,user0260@example.com,False,,28,Female,Negombo,0739765498,regular_shoppers,user,False,,,2023-06-30 00:00:00+00,2023-06-30 00:00:00+00
09ea8a4b-8ee7-467c-9179-b5311ff53885,Timothy Santos,user0261@example.com,True,,64,Other,Kilinochchi,0733524492,rare_shoppers,user,False,,,2023-04-28 00:00:00+00,2023-04-28 00:00:00+00
28c7a372-5015-4d33-b806-49831f9c7b9e,Tharaka Peterson,user0262@example.com,True,,30,Female,Anuradhapura,0741094351,,user,False,,,2025-11-11 00:00:00+00,2025-11-11 00:00:00+00
0b5db337-0c96-4896-97fa-9276e14f7ffa,Nethmi Herrera,user0263@example.com,True,,41,Male,Batticaloa,0736885204,regular_shoppers,user,False,,,2025-03-20 00:00:00+00,2025-03-20 00:00:00+00
e8404918-366b-4fe7-b956-da6a84a5579b,Sarah Hill,user0264@example.com,True,,22,Female,Vavuniya,0736108729,regular_shoppers,user,False,,,2024-07-20 00:00:00+00,2024-07-20 00:00:00+00
475de71a-b677-408a-800e-1584e8359a1b,Michael Amarasinghe,user0265@example.com,True,,18,Male,Galle,0744587020,regular_shoppers,user,False,,,2023-08-28 00:00:00+00,2023-08-28 00:00:00+00
fdc54777-152b-43d2-8e9d-0519ad9c76c4,Anil Bandara,user0266@example.com,True,,34,Other,Trincomalee,0788762521,rare_shoppers,user,False,,,2025-07-28 00:00:00+00,2025-07-28 00:00:00+00
591523d8-2ccc-4d2a-8e61-0f1bd5524775,Angie Peterson,user0267@example.com,True,,22,Female,Trincomalee,0711305024,regular_shoppers,user,False,,,2024-12-24 00:00:00+00,2024-12-24 00:00:00+00
dfd55a57-0c8e-4356-b0ce-c5e11fcde0cf,Kumari Bandara,user0268@example.com,True,,36,Female,Galle,0787002404,frequent_shoppers,user,False,,,2024-10-04 00:00:00+00,2024-10-04 00:00:00+00
2c83d0e2-136a-4aff-aefb-9f6b514f4890,Linda Herrera,user0269@example.com,True,,61,Male,Trincomalee,0743513553,occasional_shoppers,user,False,,,2024-02-28 00:00:00+00,2024-02-28 00:00:00+00
7b903535-eed8-4d75-b610-8ef95c18158f,Nethmi Burgess,user0270@example.com,True,,24,Male,Moratuwa,0759821155,occasional_shoppers,user,False,,,2023-03-28 00:00:00+00,2023-03-28 00:00:00+00
6acd4cc1-b15c-4133-9d1e-416c1a0bb73d,Nethmi Rocha,user0271@example.com,False,,74,Female,Kilinochchi,0766797703,regular_shoppers,user,False,,,2023-09-20 00:00:00+00,2023-09-20 00:00:00+00
dcb5cb7a-0b54-4a25-b13b-6c9c7324bc55,Lauren Silva,user0272@example.com,True,,,Female,Gampaha,0711129926,occasional_shoppers,user,False,,,2025-07-31 00:00:00+00,2025-07-31 00:00:00+00
39fc15a2-a5c0-478a-8b7d-4fe5fad76232,Allison Rajapaksa,user0273@example.com,True,,55,Male,Kurunegala,0756049627,regular_shoppers,user,False,,,2025-08-23 00:00:00+00,2025-08-23 00:00:00+00
bb376d59-1f22-43d2-a870-6ee941cb7777,Timothy Herrera,user0274@example.com,True,,31,Female,Nuwara Eliya,0740677709,frequent_shoppers,user,False,,,2023-09-26 00:00:00+00,2023-09-26 00:00:00+00
87ec9571-6b41-4ef3-b50a-e70775acc895,Shannon De Silva,user0275@example.com,True,,33,Female,Negombo,0794644676,frequent_shoppers,user,False,,,2025-05-13 00:00:00+00,2025-05-13 00:00:00+00
a473790b-fcb1-4461-9f87-6b0d5cc62416,Sarah Silva,user0276@example.com,True,,68,Male,Kandy,0744130183,occasional_shoppers,user,False,,,2023-05-03 00:00:00+00,2023-05-03 00:00:00+00
0b9e427c-c2f1-45ba-943d-250965eb5694,Lauren Bandara,user0277@example.com,True,,46,Male,Vavuniya,0757122567,regular_shoppers,user,False,,,2023-02-10 00:00:00+00,2023-02-10 00:00:00+00
fbb3d6cd-6004-4e88-8885-3da70a956c86,Sunil Jayasinghe,user0278@example.com,True,,54,Female,Matara,0769985944,occasional_shoppers,user,False,,,2025-09-25 00:00:00+00,2025-09-25 00:00:00+00
62a84c78-466d-4a03-a66a-c4f4d0919998,Monica Hicks,user0279@example.com,True,,47,Male,Ratnapura,0719575640,regular_shoppers,user,False,,,2025-04-08 00:00:00+00,2025-04-08 00:00:00+00
63ab3939-e2e1-4442-a39e-f517dff8a61a,Monica Herrera,user0280@example.com,True,,38,Male,Nuwara Eliya,0779918804,regular_shoppers,user,False,,,2025-01-13 00:00:00+00,2025-01-13 00:00:00+00
dfd48737-79e0-4adc-9e52-352cb5b8e3c5,Carmen Garcia,user0281@example.com,True,,72,,Batticaloa,0763290556,occasional_shoppers,user,False,,,2023-06-13 00:00:00+00,2023-06-13 00:00:00+00
da1049b3-4a91-4f97-9204-8aec97e4c7b1,Shannon Shaffer,user0282@example.com,True,,74,Male,Kilinochchi,0721316066,frequent_shoppers,user,False,,,2024-06-21 00:00:00+00,2024-06-21 00:00:00+00
35523bf8-fd7a-4f76-82e2-9a3e336dc260,Chamara Amarasinghe,user0283@example.com,False,,37,Female,Negombo,0757894420,occasional_shoppers,user,False,,,2023-02-28 00:00:00+00,2023-02-28 00:00:00+00
ea7c9cd9-cc33-44e1-94b7-255f6a777a62,Lisa Herath,user0284@example.com,True,,73,Male,Vavuniya,0795836028,regular_shoppers,user,False,,,2025-06-09 00:00:00+00,2025-06-09 00:00:00+00
2d33875d-5484-42b6-8b01-cfda139c2cc1,Anil Stewart,user0285@example.com,False,,48,Female,Badulla,0728293937,frequent_shoppers,user,False,,,2023-01-22 00:00:00+00,2023-01-22 00:00:00+00
eaa99a52-f352-4030-bfdb-410cf510506e,Crystal Stewart,user0286@example.com,True,,18,Female,Matara,0790128487,,user,False,,,2025-05-31 00:00:00+00,2025-05-31 00:00:00+00
4534261e-902c-4006-bb71-e89214aaa72e,Tricia Dissanayake,user0287@example.com,True,,,Male,Nuwara Eliya,0739607414,occasional_shoppers,user,False,,,2025-03-09 00:00:00+00,2025-03-09 00:00:00+00
161fc5e8-30eb-4781-b8be-3d06c0b27e13,Mark Santos,user0288@example.com,True,,33,Female,Batticaloa,0719189076,occasional_shoppers,user,False,,,2024-07-04 00:00:00+00,2024-07-04 00:00:00+00
16130b06-19b4-4e82-866d-53462f841ebe,Kimberly Davis,user0289@example.com,True,,58,Male,Moratuwa,0712970357,frequent_shoppers,user,False,,,2023-04-12 00:00:00+00,2023-04-12 00:00:00+00
3c096e66-76d8-4753-99a8-0a18eeac6f61,Kimberly Shaffer,user0290@example.com,True,,26,Female,Negombo,0751819114,,user,False,,,2024-03-20 00:00:00+00,2024-03-20 00:00:00+00
a82ecd29-7445-4fa6-a967-e0b202ce0166,Kevin Burgess,user0291@example.com,True,,68,,Negombo,0734374441,occasional_shoppers,user,False,,,2023-05-27 00:00:00+00,2023-05-27 00:00:00+00
a1b52746-5894-476d-a7d1-6d87068f0d03,Zachary Wijesinghe,user0292@example.com,True,,70,Male,Trincomalee,0714497675,rare_shoppers,user,False,,,2024-05-21 00:00:00+00,2024-05-21 00:00:00+00
26874e45-27c0-4a72-bf34-0fe655f0df61,Zachary Brooks,user0293@example.com,True,,24,Other,Matara,0783763371,frequent_shoppers,user,False,,,2023-03-28 00:00:00+00,2023-03-28 00:00:00+00
5d156109-a2fb-42a2-af44-24788406bd9d,Sarah Shaffer,user0294@example.com,True,,58,Male,Anuradhapura,0732462726,regular_shoppers,user,False,,,2025-06-08 00:00:00+00,2025-06-08 00:00:00+00
1360a5ef-93cb-4c1d-93fa-55ec3b06730e,Linda Fernando,user0295@example.com,True,,68,Other,Moratuwa,0777098020,frequent_shoppers,user,False,,,2023-07-03 00:00:00+00,2023-07-03 00:00:00+00
d814f618-fa7b-485e-a481-4857f8d02918,Monica Rajapaksa,user0296@example.com,True,,66,Male,Vavuniya,0784940527,frequent_shoppers,user,False,,,2024-04-21 00:00:00+00,2024-04-21 00:00:00+00
7638dbde-a035-4ede-afc1-7b0223523103,Chamara Seneviratne,user0297@example.com,True,,75,Male,Badulla,0768720256,regular_shoppers,user,False,,,2023-03-22 00:00:00+00,2023-03-22 00:00:00+00
b9e689bd-c3ee-49ed-8226-7105302cb4eb,Priya Stewart,user0298@example.com,False,,49,Male,Gampaha,0730807167,occasional_shoppers,user,False,,,2023-11-25 00:00:00+00,2023-11-25 00:00:00+00
1787eecb-8534-4d08-b092-66e07080237f,Carmen Stewart,user0299@example.com,True,,52,Male,Nuwara Eliya,0742049389,occasional_shoppers,user,False,,,2025-01-15 00:00:00+00,2025-01-15 00:00:00+00
8217808a-a7ad-4646-8ac7-c9706d329545,Lisa De Silva,user0300@example.com,True,,52,Male,Vavuniya,0724826245,regular_shoppers,user,False,,,2025-04-19 00:00:00+00,2025-04-19 00:00:00+00
e5a93da1-ae2c-4a4d-b9b6-fd1b1f0789a6,Shannon Perera,user0301@example.com,True,,20,Male,Anuradhapura,0762156850,frequent_shoppers,user,False,,,2023-03-07 00:00:00+00,2023-03-07 00:00:00+00
5d17cc50-1b42-419d-8f0d-5cd33759f3d1,Nimal Peterson,user0302@example.com,True,,62,Male,Galle,0720731620,,user,False,,,2024-03-03 00:00:00+00,2024-03-03 00:00:00+00
c2d056ef-0973-4070-bcc6-681d8d053f86,Michael Dissanayake,user0303@example.com,True,,41,Female,Badulla,0719447334,frequent_shoppers,user,False,,,2024-06-28 00:00:00+00,2024-06-28 00:00:00+00
a9457f66-5519-4e92-888e-5b2a5c6c5fbe,Kim Santos,user0304@example.com,True,,51,Female,Anuradhapura,0784912498,occasional_shoppers,user,False,,,2024-01-02 00:00:00+00,2024-01-02 00:00:00+00
7e390ee8-c69e-408b-acc5-7077c7a1603f,Angela De Silva,user0305@example.com,True,,58,Female,Kalutara,0777738718,frequent_shoppers,user,False,,,2024-01-05 00:00:00+00,2024-01-05 00:00:00+00
bc8b284b-0987-4ce1-903b-510ccebd4bc1,Jessica Rajapaksa,user0306@example.com,True,,56,Male,Ratnapura,0753412847,regular_shoppers,user,False,,,2025-05-31 00:00:00+00,2025-05-31 00:00:00+00
d7dff09e-78c0-4ea9-af09-f808e6c67409,Sachini Adams,user0307@example.com,False,,31,Female,Badulla,0714652375,regular_shoppers,user,False,,,2025-03-24 00:00:00+00,2025-03-24 00:00:00+00
39e2e66e-6522-450d-ab61-9762bdc512c1,David Jayasinghe,user0308@example.com,False,,,Female,,0747038339,regular_shoppers,user,False,,,2024-10-06 00:00:00+00,2024-10-06 00:00:00+00
e5d45288-e2fa-467a-8fee-6aafaae72f38,Priya Perera,user0309@example.com,True,,54,Male,Negombo,0750305910,occasional_shoppers,user,False,,,2024-05-26 00:00:00+00,2024-05-26 00:00:00+00
5edd7af7-bc9b-460a-bc0b-0b83dfbe924e,Monica Fernando,user0310@example.com,True,,31,Female,Kurunegala,0750318100,occasional_shoppers,user,False,,,2023-07-15 00:00:00+00,2023-07-15 00:00:00+00
22740cbc-f3ee-481e-b7bf-23198f298cb5,Cristian De Silva,user0311@example.com,True,,42,Male,Badulla,0740429530,regular_shoppers,user,False,,,2023-09-04 00:00:00+00,2023-09-04 00:00:00+00
78214bca-5820-446d-855f-844180115d32,Thilini Gunasekara,user0312@example.com,True,,18,Female,Kilinochchi,0739634895,,user,False,,,2023-11-03 00:00:00+00,2023-11-03 00:00:00+00
e62aace4-ad95-40f9-9530-333463fa1e92,Andrew Henderson,user0313@example.com,True,,43,Female,Galle,0755119729,regular_shoppers,user,False,,,2025-03-18 00:00:00+00,2025-03-18 00:00:00+00
bd7c2740-ef69-4dd8-9423-074616fca29a,Monica Peterson,user0314@example.com,True,,21,Male,Kalutara,0736589676,frequent_shoppers,user,False,,,2023-10-04 00:00:00+00,2023-10-04 00:00:00+00
a66e2c89-4a18-4b83-bf59-7423e6ca5d19,Kevin Hicks,user0315@example.com,True,,30,Other,Trincomalee,0787311859,occasional_shoppers,user,False,,,2024-10-24 00:00:00+00,2024-10-24 00:00:00+00
1d319dde-4b8a-4e35-a98b-6bf87c932843,Monica Shaffer,user0316@example.com,True,,45,Male,Colombo,0769352435,frequent_shoppers,user,False,,,2024-12-17 00:00:00+00,2024-12-17 00:00:00+00
d1fcb349-fedc-4727-8e42-6111bb974854,Nethmi Davis,user0317@example.com,True,,70,Female,Galle,0748612439,frequent_shoppers,user,False,,,2023-10-30 00:00:00+00,2023-10-30 00:00:00+00
545ad8cd-b961-45e7-8b1d-75490079f080,Allison Rocha,user0318@example.com,True,,25,Male,Vavuniya,0793623280,regular_shoppers,user,False,,,2024-06-13 00:00:00+00,2024-06-13 00:00:00+00
7586be99-83bc-4021-80c9-fe868ece20cb,Isuru Davis,user0319@example.com,False,,60,,Kilinochchi,0736936968,,user,False,,,2023-12-15 00:00:00+00,2023-12-15 00:00:00+00
0d022a20-afba-43d1-9261-4edaa4fe9ec6,Kumari Jayasinghe,user0320@example.com,True,,47,Male,Batticaloa,0712560649,rare_shoppers,user,False,,,2025-01-07 00:00:00+00,2025-01-07 00:00:00+00
ae7d32d7-a289-4c7e-bdcf-bd2d8bd2b995,David Herath,user0321@example.com,False,,42,Male,Jaffna,0736692577,regular_shoppers,user,False,,,2025-12-24 00:00:00+00,2025-12-24 00:00:00+00
93e0e38e-0927-450f-985c-cf6ff35d5548,Cynthia Brooks,user0322@example.com,False,,63,,Kilinochchi,0757232974,regular_shoppers,user,False,,,2023-11-18 00:00:00+00,2023-11-18 00:00:00+00
f66ae2df-f044-4eaf-bfba-fd6cdc729077,Crystal Gunasekara,user0323@example.com,True,,50,Male,Nuwara Eliya,0747606981,occasional_shoppers,user,False,,,2023-03-02 00:00:00+00,2023-03-02 00:00:00+00
4c9233c9-4dcd-42ba-89c7-2829486ab59b,Tricia Davis,user0324@example.com,True,,43,Male,Trincomalee,0791251236,regular_shoppers,user,False,,,2025-05-23 00:00:00+00,2025-05-23 00:00:00+00
fbc81ada-d898-482b-8a7d-adbf985faf28,Jessica Brooks,user0325@example.com,True,,31,Female,Anuradhapura,0767722252,regular_shoppers,user,False,,,2025-12-08 00:00:00+00,2025-12-08 00:00:00+00
7f78bd41-1cc9-4067-8897-af68d103cf8b,Andrew Gunasekara,user0326@example.com,True,,28,Female,Jaffna,0752773504,occasional_shoppers,user,False,,,2023-10-26 00:00:00+00,2023-10-26 00:00:00+00
14f037e6-7719-4e4b-a85a-3593e9f98f99,Angela Garcia,user0327@example.com,True,,65,Female,Batticaloa,0792138779,frequent_shoppers,user,False,,,2023-09-27 00:00:00+00,2023-09-27 00:00:00+00
4348bcc1-93d0-40de-968b-07d7f7f35d9c,Nethmi Nelson,user0328@example.com,True,,57,Male,Badulla,0791163038,occasional_shoppers,user,False,,,2023-10-02 00:00:00+00,2023-10-02 00:00:00+00
b4428d5a-7457-4e0b-860e-93e07407d1d2,Lauren Wickramasinghe,user0329@example.com,True,,29,Female,Anuradhapura,0765437830,regular_shoppers,user,False,,,2023-01-31 00:00:00+00,2023-01-31 00:00:00+00
0d80834a-24f1-498a-aa97-74a49c88922f,Tricia De Silva,user0330@example.com,True,,30,Male,Gampaha,0743122766,regular_shoppers,user,False,,,2024-10-27 00:00:00+00,2024-10-27 00:00:00+00
c35f4a33-7671-46e1-8827-b95c57d0e58c,Tammy Hicks,user0331@example.com,True,,56,Male,Vavuniya,0770614013,occasional_shoppers,user,False,,,2023-03-20 00:00:00+00,2023-03-20 00:00:00+00
10c8213f-4ac6-48b5-a72c-6c946a69fb13,Michael Bandara,user0332@example.com,True,,74,Female,Kandy,0768995922,regular_shoppers,user,False,,,2023-04-11 00:00:00+00,2023-04-11 00:00:00+00
d75b346c-2a80-481f-a08c-d0f1a59cb668,Connor Wijesinghe,user0333@example.com,True,,70,Male,Kandy,0770625891,rare_shoppers,user,False,,,2025-08-07 00:00:00+00,2025-08-07 00:00:00+00
1b6fbd58-0493-4f14-8eee-20ff3721eaeb,Monica De Silva,user0334@example.com,True,,29,Female,Negombo,0789230801,regular_shoppers,user,False,,,2023-02-21 00:00:00+00,2023-02-21 00:00:00+00
52f75a52-ce75-4828-ac59-e1c096b1442c,Roshan Wijesinghe,user0335@example.com,True,,47,Male,Kurunegala,0795103759,frequent_shoppers,user,False,,,2023-08-22 00:00:00+00,2023-08-22 00:00:00+00
0e5c211b-a7e2-468b-abaf-3ada1ac8c352,Timothy Santos,user0336@example.com,True,,42,Other,Kurunegala,0785898994,regular_shoppers,user,False,,,2023-12-16 00:00:00+00,2023-12-16 00:00:00+00
959078aa-1225-45ad-a3f2-f223e233f972,Nimal Herath,user0337@example.com,True,,73,Female,Matara,0734252610,occasional_shoppers,user,False,,,2025-07-02 00:00:00+00,2025-07-02 00:00:00+00
16515e07-f1cd-429f-a425-d27b82aa3ed8,Daniel Wijesinghe,user0338@example.com,True,,30,,Colombo,0776231992,occasional_shoppers,user,False,,,2023-01-12 00:00:00+00,2023-01-12 00:00:00+00
02b723dd-d81b-4a79-b92b-b9b3fe70faa9,Patricia Ray,user0339@example.com,False,,48,Male,Colombo,0729898606,regular_shoppers,user,False,,,2024-03-01 00:00:00+00,2024-03-01 00:00:00+00
b8c28bfc-7e2d-42c9-a1b4-44e4aad96cc0,Abigail Gunasekara,user0340@example.com,True,,27,Female,Matara,0733924094,frequent_shoppers,user,False,,,2023-08-12 00:00:00+00,2023-08-12 00:00:00+00
6f785208-bcee-4692-8828-cb7b736e279c,Jennifer Rajapaksa,user0341@example.com,True,,60,Female,Kurunegala,0722499198,occasional_shoppers,user,False,,,2025-01-07 00:00:00+00,2025-01-07 00:00:00+00
1ff8e705-46a7-44ae-8344-cb7cb1ea9a19,Kim Rocha,user0342@example.com,True,,42,Female,Galle,0765533646,frequent_shoppers,user,False,,,2024-07-16 00:00:00+00,2024-07-16 00:00:00+00
364bb9cc-c404-4c3a-8e3b-0c13fdae6e41,Sarah Ray,user0343@example.com,True,,57,Female,Kilinochchi,0752478375,regular_shoppers,user,False,,,2024-08-11 00:00:00+00,2024-08-11 00:00:00+00
84aca3a8-dd30-4b39-97bd-589e76122d1a,Mark Perera,user0344@example.com,True,,57,Male,Kilinochchi,0741235369,regular_shoppers,user,False,,,2024-01-04 00:00:00+00,2024-01-04 00:00:00+00
fe5be315-23f9-4553-941b-0bb5c4d5a7d3,Roshan Stewart,user0345@example.com,False,,18,Male,Anuradhapura,0756929234,rare_shoppers,user,False,,,2025-04-27 00:00:00+00,2025-04-27 00:00:00+00
18d1ce63-d428-4048-9212-2e88b8455758,Priya Dissanayake,user0346@example.com,True,,18,Female,Galle,0725278911,regular_shoppers,user,False,,,2024-10-25 00:00:00+00,2024-10-25 00:00:00+00
ce62a606-ba20-4f12-8388-cb2238d7fcc5,Sunil Rocha,user0347@example.com,True,,64,Other,Anuradhapura,0714772547,regular_shoppers,user,False,,,2025-09-08 00:00:00+00,2025-09-08 00:00:00+00
399785c6-0f13-417e-944f-46e8a5dda5a2,Chamara Davis,user0348@example.com,True,,58,Female,Gampaha,0750177237,regular_shoppers,user,False,,,2023-04-25 00:00:00+00,2023-04-25 00:00:00+00
05bfe5aa-e631-4bec-be9e-59a797571a6d,Kavinda De Silva,user0349@example.com,True,,53,Male,Badulla,0760363964,frequent_shoppers,user,False,,,2023-03-05 00:00:00+00,2023-03-05 00:00:00+00
4c786ef4-82fb-4d53-89d5-e3948d89cf82,Tharaka Silva,user0350@example.com,True,,54,Male,Matara,0721649801,regular_shoppers,user,False,,,2023-03-06 00:00:00+00,2023-03-06 00:00:00+00
79fcbc14-45c7-4517-9c26-abc15c44f0c7,Kevin Wijesinghe,user0351@example.com,True,,46,Male,Kurunegala,0769562350,occasional_shoppers,user,False,,,2024-02-18 00:00:00+00,2024-02-18 00:00:00+00
90d64073-d7e4-4027-9e3a-96feb2494d5c,Cynthia Hill,user0352@example.com,True,,75,Male,Kilinochchi,0779276026,regular_shoppers,user,False,,,2023-07-21 00:00:00+00,2023-07-21 00:00:00+00
f3298276-f136-49c3-bb26-8711679d2b07,Sunil Davis,user0353@example.com,True,,20,Female,Colombo,0716192775,frequent_shoppers,user,False,,,2023-06-28 00:00:00+00,2023-06-28 00:00:00+00
23796a46-2e57-42b5-8cf1-2429cce043eb,Shannon Perera,user0354@example.com,True,,65,Female,Anuradhapura,0769205536,frequent_shoppers,user,False,,,2024-07-20 00:00:00+00,2024-07-20 00:00:00+00
cd1c76e5-6ae7-4b1a-b684-50b4ea4f59ce,Nimal Shaffer,user0355@example.com,True,,28,Male,Kilinochchi,0748019546,regular_shoppers,user,False,,,2024-10-14 00:00:00+00,2024-10-14 00:00:00+00
848a8605-c809-4c02-8908-415bce250938,Kavinda Adams,user0356@example.com,True,,37,Male,Negombo,0717220897,,user,False,,,2023-04-14 00:00:00+00,2023-04-14 00:00:00+00
da233674-6fb2-40e6-be55-63ad16719464,Monica Garcia,user0357@example.com,True,,63,Female,Gampaha,0781603135,regular_shoppers,user,False,,,2024-02-10 00:00:00+00,2024-02-10 00:00:00+00
37433ff8-1f2a-463a-b6f0-86e913bb2206,Monica Amarasinghe,user0358@example.com,True,,47,Male,Gampaha,0740037183,regular_shoppers,user,False,,,2025-08-11 00:00:00+00,2025-08-11 00:00:00+00
885187b3-ba93-4193-8c4c-863ebe35f1b3,Andrew Herath,user0359@example.com,True,,34,Male,Ratnapura,0718773168,occasional_shoppers,user,False,,,2025-07-17 00:00:00+00,2025-07-17 00:00:00+00
39b726d1-22a8-425d-b89f-b2fb7965fa1f,Lauren Shaffer,user0360@example.com,True,,47,Male,Negombo,0797167893,regular_shoppers,user,False,,,2023-08-08 00:00:00+00,2023-08-08 00:00:00+00
79ceeda0-627f-4117-86d2-00db57149c83,Gabrielle Dissanayake,user0361@example.com,True,,47,Male,Vavuniya,0789318677,regular_shoppers,user,False,,,2023-05-16 00:00:00+00,2023-05-16 00:00:00+00
73e9ea36-1572-4a40-b48a-84391fcb58d5,Tammy Dissanayake,user0362@example.com,True,,54,Female,Galle,0790003898,occasional_shoppers,user,False,,,2025-09-23 00:00:00+00,2025-09-23 00:00:00+00
1f7d43e7-87c4-4703-80fe-8b0b61d42574,Michael Rocha,user0363@example.com,True,,70,Male,Jaffna,0796568973,regular_shoppers,user,False,,,2025-02-15 00:00:00+00,2025-02-15 00:00:00+00
50b29b30-6fd2-4863-ba5b-c5e65d1c3599,Nimal Henderson,user0364@example.com,True,,70,Female,Colombo,0762342586,occasional_shoppers,user,False,,,2025-07-16 00:00:00+00,2025-07-16 00:00:00+00
5ff0a239-06ef-4697-8855-e5f36f7e71d7,Nethmi Fernando,user0365@example.com,True,,31,Male,Matara,0788212291,rare_shoppers,user,False,,,2024-12-06 00:00:00+00,2024-12-06 00:00:00+00
f61be27b-3ecf-4639-a6e6-b8ea7bb4d7e0,Allison Jayasinghe,user0366@example.com,True,,43,Female,Vavuniya,0747877483,frequent_shoppers,user,False,,,2025-01-05 00:00:00+00,2025-01-05 00:00:00+00
0e2f8047-8a22-48c8-91d8-cd46df1c2deb,Angie Adams,user0367@example.com,True,,55,Male,Nuwara Eliya,0735263378,regular_shoppers,user,False,,,2023-12-22 00:00:00+00,2023-12-22 00:00:00+00
17208b0c-0890-4652-b99d-83dab0ed1907,Priya Hicks,user0368@example.com,True,,41,Male,Negombo,0775323947,frequent_shoppers,user,False,,,2023-02-02 00:00:00+00,2023-02-02 00:00:00+00
4468c52a-e00c-4484-b742-ef65fb241319,Nimal Garcia,user0369@example.com,True,,26,Female,Gampaha,0770987778,occasional_shoppers,user,False,,,2025-05-21 00:00:00+00,2025-05-21 00:00:00+00
bf0c3aee-e890-44cd-85af-f7e343ecb99b,Cynthia Garcia,user0370@example.com,True,,46,Male,Colombo,0746138183,occasional_shoppers,user,False,,,2024-04-29 00:00:00+00,2024-04-29 00:00:00+00
9fdaf395-fe7c-4879-8bcf-b49296b460ae,Angela Amarasinghe,user0371@example.com,True,,41,,,0720745888,regular_shoppers,user,False,,,2025-09-13 00:00:00+00,2025-09-13 00:00:00+00
5b3f3a70-e957-4e6e-b4a8-c7ddfe46595c,Andrew De Silva,user0372@example.com,True,,72,Female,Galle,0799085263,regular_shoppers,user,False,,,2024-05-17 00:00:00+00,2024-05-17 00:00:00+00
be41ab40-d87f-4960-9e0a-d8262ffe1a65,Nimal Santos,user0373@example.com,True,,52,Male,Ratnapura,0772979305,frequent_shoppers,user,False,,,2025-07-18 00:00:00+00,2025-07-18 00:00:00+00
2e2500b7-9223-41d7-9275-cda92248f458,Kavinda De Silva,user0374@example.com,True,,40,Female,Kandy,0785659375,regular_shoppers,user,False,,,2024-09-14 00:00:00+00,2024-09-14 00:00:00+00
031e9003-b8b9-4bfa-b1ae-011ba9c61948,Mark Henderson,user0375@example.com,False,,55,Male,Colombo,0747292234,frequent_shoppers,user,False,,,2025-11-01 00:00:00+00,2025-11-01 00:00:00+00
a91ca500-6aee-47c1-87a3-ec77d55317e2,Mark Davis,user0376@example.com,True,,35,Male,Kurunegala,0733541704,occasional_shoppers,user,False,,,2025-07-03 00:00:00+00,2025-07-03 00:00:00+00
8751366a-066a-4d9c-bc48-ac4d1f1593aa,Mark Dissanayake,user0377@example.com,True,,49,Female,,0765424925,rare_shoppers,user,False,,,2023-11-12 00:00:00+00,2023-11-12 00:00:00+00
46e616b8-5b4a-4a30-ac0d-79a93aacf5c5,Victoria Adams,user0378@example.com,False,,64,Male,Badulla,0772279029,regular_shoppers,user,False,,,2023-08-26 00:00:00+00,2023-08-26 00:00:00+00
